response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_reared,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,add_info,environment,stressful,duration,duration_units,SD_constant,SD_variable,yi,vi,tpc_zone,metric_type
4,2,kern_2015phys,Figure 4e,0,1,38.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,9.287941206,12.69502085,0.650442478,1.579646018,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,2.056879717,1.985361819,1.614088157,0.265132014,neutral,rate
5,2,kern_2015phys,Figure 4f,0,1,13.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.082251082,1.796536797,0.108225108,0.205627706,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,0.342237841,0.093244333,2.727188551,0.385938935,neutral,rate
5,2,kern_2015phys,Figure 4f,0,1,18.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.558441558,2.597402597,0.140692641,0.292207792,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,0.444909196,0.157956568,2.98036741,0.422064747,neutral,rate
5,2,kern_2015phys,Figure 4f,0,1,23.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.774891775,3.03030303,0.140692641,0.346320346,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,0.444909196,0.203806021,3.474326257,0.501773573,neutral,rate
5,2,kern_2015phys,Figure 4f,0,1,28.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.380952381,3.852813853,0.205627706,0.38961039,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,0.650251901,0.243190046,2.871293614,0.406108175,neutral,rate
5,2,kern_2015phys,Figure 4f,0,1,33.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.056277056,3.722943723,0.238095238,0.38961039,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,0.752923252,0.243190046,2.852789286,0.403460168,neutral,rate
5,2,kern_2015phys,Figure 4f,0,1,38.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,0.974025974,2.683982684,0.054112554,0.476190476,10,10,1,0,Limnodynastes,tasmaniensis,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,178.68,days,0.171118921,0.328602647,6.250735446,1.17679234,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,13.0259366,24,10,24,LDH activity,umol ^-1 * g^-1 *min^-1,7.359307359,13.41991342,0.865800866,1.298701299,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,2.737902737,1.480007487,2.637254564,0.373877791,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,18.04034582,24,10,24,LDH activity,umol ^-1 * g^-1 *min^-1,12.12121212,15.15151515,1.731601732,1.515151515,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,5.475805473,1.86502259,0.7094559,0.212583192,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,23.05475504,24,10,24,LDH activity,umol ^-1 * g^-1 *min^-1,19.91341991,22.07792208,2.813852814,1.515151515,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,8.898183893,1.86502259,0.322434171,0.202599095,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,27.98270893,24,10,24,LDH activity,umol ^-1 * g^-1 *min^-1,29.43722944,32.9004329,3.67965368,1.515151515,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,11.63608663,1.86502259,0.398000221,0.203960104,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,32.99711816,24,10,24,LDH activity,umol ^-1 * g^-1 *min^-1,41.12554113,41.55844156,4.329004329,3.896103896,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,13.68951368,7.690344486,0.037338841,0.200034855,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,38.01152738,24,10,24,LDH activity,umol ^-1 * g^-1 *min^-1,50.64935065,51.94805195,2.164502165,3.463203463,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,6.844756842,6.444912279,0.187082781,0.200874999,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,13.0259366,24,20,24,LDH activity,umol ^-1 * g^-1 *min^-1,7.359307359,7.792207792,0.865800866,1.731601732,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,2.737902737,2.278620589,0.164591653,0.20067726,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,18.04034582,24,20,24,LDH activity,umol ^-1 * g^-1 *min^-1,12.12121212,14.28571429,1.731601732,2.164502165,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,5.475805473,3.184469083,0.46277419,0.205353999,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,23.05475504,24,20,24,LDH activity,umol ^-1 * g^-1 *min^-1,19.91341991,21.21212121,2.813852814,2.380952381,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,8.898183893,3.673889285,0.18270391,0.200834518,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,27.98270893,24,20,24,LDH activity,umol ^-1 * g^-1 *min^-1,29.43722944,32.03463203,3.67965368,3.03030303,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,11.63608663,5.275080483,0.275337991,0.201895275,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,32.99711816,24,20,24,LDH activity,umol ^-1 * g^-1 *min^-1,41.12554113,41.55844156,4.329004329,4.112554113,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,13.68951368,8.340026646,0.036574335,0.200033442,neutral,rate
3,3,kern_2015phys,Figure 4g,0,1,38.01152738,24,20,24,LDH activity,umol ^-1 * g^-1 *min^-1,50.64935065,48.91774892,2.164502165,2.813852814,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,6.844756842,4.720109406,-0.282055464,0.201988882,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,13.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,2.666666667,1.939393939,0.181818182,0.242424242,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.574959575,0.119361445,-1.677326853,0.270335634,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,18.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,3.515151515,2.848484848,0.181818182,0.212121212,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.574959575,0.097695858,-1.548142507,0.259918631,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,23.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,4.727272727,3.696969697,0.212121212,0.242424242,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.67078617,0.119361445,-2.048009747,0.304858598,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,28.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,5.878787879,5.03030303,0.212121212,0.242424242,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.67078617,0.119361445,-1.686596264,0.271115174,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,33.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,7.696969697,6.545454545,0.363636364,0.363636364,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.14991915,0.219280978,-1.332190885,0.244368314,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,38.01724138,24,10,24,CS activity,umol ^-1 * g^-1 *min^-1,9.090909091,8.666666667,0.424242424,0.575757576,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.34157234,0.436877312,-0.407224373,0.204145792,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,13.01724138,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,2.666666667,0.909090909,0.181818182,0.121212121,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.574959575,0.042200644,-4.128860942,0.626187317,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,18.01724138,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,3.515151515,1.272727273,0.181818182,0.121212121,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.574959575,0.042200644,-5.267857062,0.893757951,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,23.01724138,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,4.727272727,1.696969697,0.212121212,0.121212121,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.67078617,0.042200644,-6.106106711,1.132113479,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,28.01724138,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,5.878787879,2.363636364,0.212121212,0.090909091,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.67078617,0.027410122,-7.091169375,1.457117078,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,33.01724138,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,7.696969697,3.03030303,0.363636364,0.121212121,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.14991915,0.042200644,-5.492466383,0.954179674,neutral,rate
4,3,kern_2015phys,Figure 4h,0,1,38.01724138,24,20,24,CS activity,umol ^-1 * g^-1 *min^-1,9.090909091,4.181818182,0.424242424,0.333333333,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.34157234,0.192450089,-4.90550835,0.801600304,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,13.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.426394487,1.686134746,0.097402597,0.162337662,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.308014057,0.065407708,1.117149482,0.231200574,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,18.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.115427676,2.613263174,0.097402597,0.313852814,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.308014057,0.175828407,1.901016773,0.290346619,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,23.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.674590735,2.501430562,0.25974026,0.194836294,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.821370822,0.086001255,-0.283962696,0.20201587,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,28.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,3.147173708,3.341978902,0.151515152,0.12987013,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.47913298,0.046801946,0.548027779,0.207508361,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,33.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.00936707,3.706398965,0.324675325,0.205627706,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.026713527,0.093244333,-0.398000981,0.20396012,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,38.01724138,24,10,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.113984674,3.875889436,0.367965368,0.183951585,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.163608663,0.078896057,-0.276482702,0.201911067,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,13.01724138,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,1.426394487,1.3398144,0.097402597,0.086580087,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.308014057,0.025475753,-0.379391196,0.203598442,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,18.01724138,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.115427676,2.050492611,0.097402597,0.151515152,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.308014057,0.058977193,-0.280420752,0.201965895,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,23.01724138,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,2.674590735,2.436495497,0.25974026,0.162337662,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.821370822,0.065407708,-0.391344268,0.203828758,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,28.01724138,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,3.147173708,3.428558989,0.151515152,0.194805195,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,0.47913298,0.085980665,0.7828581,0.21532167,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,33.01724138,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.00936707,4.225817286,0.324675325,0.324675325,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.026713527,0.185000936,0.280989912,0.201973883,neutral,rate
5,3,kern_2015phys,Figure 4i,0,1,38.01724138,24,20,24,CCO activity,umol ^-1 * g^-1 *min^-1,4.113984674,3.226538787,0.367965368,0.292207792,10,10,1,0,Platyplectrum,ornatum,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,27.675,days,1.163608663,0.157956568,-1.023505336,0.226189079,neutral,rate
1,1,kern2014,Figure 3,0,1,42.15384615,24,14,24,CT max,C,42.15384615,42.33566434,0.125874126,0.129370629,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.356025792,0.046532194,0.676950412,0.264320683,high,trait
1,1,kern2014,Figure 3,0,1,41.3986014,24,14,24,CT max,C,41.3986014,43.00699301,0.122377622,0.195804196,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.346136186,0.086642902,6.025973119,1.384761001,high,trait
1,1,kern2014,Figure 4,0,1,18,24,14,24,Oxygen consumption,mL O2 * h^-1,0.040901147,0.03928731,0.00484151,0.006455346,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.013693858,5.19E-04,-0.157435106,0.250774557,neutral,rate
1,1,kern2014,Figure 4,0,1,23,24,14,24,Oxygen consumption,mL O2 * h^-1,0.074740804,0.070302753,0.004740645,0.006858805,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.013408569,5.68E-04,-0.442078632,0.256107297,neutral,rate
1,1,kern2014,Figure 4,0,1,28,24,14,24,Oxygen consumption,mL O2 * h^-1,0.094460028,0.083163172,0.005446698,0.00655637,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.015405588,5.31E-04,-0.979716929,0.279995164,neutral,rate
1,1,kern2014,Figure 4,0,1,33,24,14,24,Oxygen consumption,mL O2 * h^-1,0.102478937,0.114582711,0.005648587,0.005850157,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.015976617,4.47E-04,1.012382774,0.282028715,neutral,rate
1,1,kern2014,Figure 4,0,1,38,24,14,24,Oxygen consumption,mL O2 * h^-1,0.104848782,0.093149104,0.017752202,0.010287571,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.05021081,0.001043444,-0.311431076,0.253030916,neutral,rate
1,1,kern2014,Figure 4,0,1,18,24,14,24,Oxygen consumption,mL O2 * h^-1,0.032831964,0.042514347,0.003429403,0.006051728,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.009699816,4.71E-04,1.332867067,0.305516707,neutral,rate
1,1,kern2014,Figure 4,0,1,23,24,14,24,Oxygen consumption,mL O2 * h^-1,0.06747854,0.070302753,0.008069183,0.008069183,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.022823096,7.25E-04,0.165341926,0.250854311,neutral,rate
1,1,kern2014,Figure 4,0,1,28,24,14,24,Oxygen consumption,mL O2 * h^-1,0.086390845,0.083163172,0.006455346,0.005547563,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.018258476,4.13E-04,-0.236261442,0.251744358,neutral,rate
1,1,kern2014,Figure 4,0,1,33,24,14,24,Oxygen consumption,mL O2 * h^-1,0.091182082,0.106916988,0.008069183,0.007867453,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.022823096,6.98E-04,0.921224972,0.276520483,neutral,rate
1,1,kern2014,Figure 4,0,1,38,24,14,24,Oxygen consumption,mL O2 * h^-1,0.101621109,0.102024568,0.009682701,0.010489937,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.027386814,0.001074383,0.019678998,0.250012102,neutral,rate
2,1,kern2014,Figure 5,0,1,18,24,14,24,Maximum burst swim speed,m*s^-1,0.359560043,0.33798979,0.037254089,0.023856209,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.105370476,0.0036847,-0.273495348,0.252337491,high,rate
2,1,kern2014,Figure 5,0,1,23,24,14,24,Maximum burst swim speed,m*s^-1,0.372794524,0.387174422,0.023529005,0.015687087,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.066550076,0.001964778,0.288733436,0.252605219,high,rate
2,1,kern2014,Figure 5,0,1,28,24,14,24,Maximum burst swim speed,m*s^-1,0.33243586,0.447466914,0.022875817,0.034640523,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.064702581,0.006447282,2.364977787,0.424784998,high,rate
2,1,kern2014,Figure 5,0,1,33,24,14,24,Maximum burst swim speed,m*s^-1,0.424101714,0.465931779,0.043137255,0.033334146,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.122010582,0.006086029,0.457752199,0.256548034,high,rate
2,1,kern2014,Figure 5,0,1,38,24,14,24,Maximum burst swim speed,m*s^-1,0.327532273,0.408579651,0.030718548,0.030065359,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV absence,NA,NA,NA,aquatic,NA,2,days,0.086885174,0.005213142,1.244778202,0.298421024,high,rate
2,1,kern2014,Figure 5,0,1,18,24,14,24,Maximum burst swim speed,m*s^-1,0.360867232,0.303350893,0.028104575,0.016340682,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.079491742,0.00208884,-0.966937376,0.279217747,high,rate
2,1,kern2014,Figure 5,0,1,23,24,14,24,Maximum burst swim speed,m*s^-1,0.380636036,0.398939941,0.026142978,0.032679739,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.073943508,0.005907692,0.329868648,0.253400416,high,rate
2,1,kern2014,Figure 5,0,1,28,24,14,24,Maximum burst swim speed,m*s^-1,0.384723442,0.410867232,0.025816993,0.020915033,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.073021483,0.003024738,0.478216598,0.257146597,high,rate
2,1,kern2014,Figure 5,0,1,33,24,14,24,Maximum burst swim speed,m*s^-1,0.369199753,0.420180145,0.026144604,0.032026144,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.073948107,0.005731351,0.918871157,0.276385131,high,rate
2,1,kern2014,Figure 5,0,1,38,24,14,24,Maximum burst swim speed,m*s^-1,0.451716906,0.417728352,0.056862745,0.023529005,8,8,1,0,Platyplectrum,ornatum,1,1,2,UV exposure,UV presence,NA,NA,NA,aquatic,NA,2,days,0.16083213,0.003609153,-0.28244219,0.252492925,high,rate
1,1,rodgers2018,Figure 2,0,1,11,15,4,24,Ucrit,BL*s^-1,2.76923077,3.26720648,0.25506073,0.34615385,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.570333131,0.203659067,1.049733507,0.455097022,high,rate
1,1,rodgers2018,Figure 2,0,1,13,15,4,24,Ucrit,BL*s^-1,2.96356275,3.15789474,0.51012146,0.47368421,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,1.140666261,0.326011832,0.209119759,0.402186554,high,rate
1,1,rodgers2018,Figure 2,0,1,15,15,4,24,Ucrit,BL*s^-1,4.61538462,3.23076923,0.41295547,0.69230769,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.923396503,0.576034816,-1.624148906,0.531892983,high,rate
1,1,rodgers2018,Figure 2,0,1,17,15,4,24,Ucrit,BL*s^-1,4.22672065,3.5465587,0.3340081,0.5951417,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.746864817,0.459124609,-0.990424766,0.449047061,high,rate
1,1,rodgers2018,Figure 2,0,1,21,15,4,24,Ucrit,BL*s^-1,3.76518219,4.54251012,0.40080972,0.21862348,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.89623778,0.102222196,1.100105707,0.460511628,high,rate
1,1,rodgers2018,Figure 2,0,1,11,15,10,24,Ucrit,BL*s^-1,2.76923077,3.88663968,0.25506073,0.22469636,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.570333131,0.1065109,2.458664919,0.702251659,high,rate
1,1,rodgers2018,Figure 2,0,1,13,15,10,24,Ucrit,BL*s^-1,2.96356275,3.78947368,0.51012146,0.37651822,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,1.140666261,0.231035648,0.905950013,0.441037271,high,rate
1,1,rodgers2018,Figure 2,0,1,15,15,10,24,Ucrit,BL*s^-1,4.61538462,3.08502024,0.41295547,0.6437247,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.923396503,0.516476137,-1.846547797,0.570486938,high,rate
1,1,rodgers2018,Figure 2,0,1,17,15,10,24,Ucrit,BL*s^-1,4.22672065,3.66801619,0.3340081,0.31578947,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.746864817,0.177458361,-0.92912577,0.443163735,high,rate
1,1,rodgers2018,Figure 2,0,1,21,15,10,24,Ucrit,BL*s^-1,3.76518219,3.86234818,0.40080972,0.40080972,5,5,1,0,Acipenser,medirostris,1,1,2,NA,NA,NA,NA,NA,aquatic,NA,21,days,0.89623778,0.253750769,0.133170074,0.400886713,high,rate
1,1,hoskins2020,Table 1,0,1,-1.17,10,10,24,CTmin,C,-1.17,-1.81,0.44,0.82,55,46,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.44,0.82,-0.990425434,0.0447771,low,trait
1,1,hoskins2020,Table 1,0,1,-1.63,15,10,24,CTmin,C,-1.63,-0.82,0.41,0.37,42,49,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.41,0.37,2.064984655,0.067647147,low,trait
1,1,hoskins2020,Table 1,0,1,-1.3,20,10,24,CTmin,C,-1.3,-1.12,0.52,0.25,51,42,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.52,0.25,0.424629958,0.044386779,low,trait
1,1,hoskins2020,Table 1,0,1,-0.52,25,10,24,CTmin,C,-0.52,-0.18,0.53,0.49,47,44,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.53,0.49,0.659652442,0.046394755,low,trait
1,1,hoskins2020,Table 1,0,1,36.78,10,10,24,CTmax,C,36.78,36.53,0.67,0.37,54,43,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.67,0.37,-0.444767092,0.042794012,high,trait
1,1,hoskins2020,Table 1,0,1,36.83,15,10,24,CTmax,C,36.83,36.76,0.34,0.56,40,44,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.34,0.56,-0.148062802,0.047857764,high,trait
1,1,hoskins2020,Table 1,0,1,37.34,20,10,24,CTmax,C,37.34,37.21,0.54,0.54,44,44,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.54,0.54,-0.238634111,0.045778104,high,trait
1,1,hoskins2020,Table 1,0,1,36.6,25,10,24,CTmax,C,36.6,37.23,0.84,0.52,58,43,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.84,0.52,0.866207389,0.044211625,high,trait
1,1,hoskins2020,Table 1,0,1,35.9,25,10,24,ULT50,C,35.9,35.21,0.29,0.9,3,3,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.29,0.9,-0.823400455,0.723165692,high,trait
1,1,hoskins2020,Table 1,0,1,34.69,25,10,24,ULT50,C,34.69,35.31,0.56,0.32,3,3,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.56,0.32,1.084676131,0.764710193,high,trait
